Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Age
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,52,AUSTRALIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,17,JAPAN,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,25,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,5,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,49,PHILIPPINES,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,5,VIET NAM,29
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,17,MALAYSIA,36
RAB,Airlines,Online,Value Plan,0,75,BRUNEI DARUSSALAM,78
RAB,Airlines,Online,Value Plan,0,3,BRUNEI DARUSSALAM,48
SSI,Airlines,Online,Ticket Protector,0,39,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,53,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,40,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,13,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,4,MYANMAR,29
JZI,Airlines,Online,Basic Plan,0,54,HONG KONG,40
JZI,Airlines,Online,Basic Plan,0,3,MALAYSIA,33
JZI,Airlines,Online,Basic Plan,0,5,MALAYSIA,40
JZI,Airlines,Online,Basic Plan,0,104,JAPAN,38
JZI,Airlines,Online,Basic Plan,0,10,THAILAND,42
JZI,Airlines,Online,Basic Plan,0,24,INDIA,53
JZI,Airlines,Online,Basic Plan,0,10,THAILAND,45
JZI,Airlines,Online,Basic Plan,0,48,INDIA,53
JZI,Airlines,Online,Basic Plan,0,6,THAILAND,49
JZI,Airlines,Online,Basic Plan,0,7,"TAIWAN, PROVINCE OF CHINA",47
JZI,Airlines,Online,Basic Plan,0,20,SRI LANKA,45
JZI,Airlines,Online,Basic Plan,0,6,CHINA,47
JZI,Airlines,Online,Basic Plan,0,15,THAILAND,49
JZI,Airlines,Online,Basic Plan,0,4,THAILAND,55
JZI,Airlines,Online,Basic Plan,0,48,JAPAN,32
JZI,Airlines,Online,Basic Plan,0,14,THAILAND,70
JZI,Airlines,Online,Basic Plan,0,14,MYANMAR,34
JZI,Airlines,Online,Basic Plan,0,42,CHINA,48
JZI,Airlines,Online,Basic Plan,0,13,THAILAND,68
JZI,Airlines,Online,Value Plan,0,131,UNITED KINGDOM,31
JZI,Airlines,Online,Value Plan,0,36,UNITED KINGDOM,51
JZI,Airlines,Online,Value Plan,0,202,FRANCE,38
JZI,Airlines,Online,Value Plan,0,42,CHINA,53
JZI,Airlines,Online,Value Plan,0,11,GERMANY,49
JZI,Airlines,Online,Value Plan,0,10,CHINA,50
CSR,Travel Agency,Offline,Comprehensive Plan,0,92,MALAYSIA,72
CSR,Travel Agency,Offline,Comprehensive Plan,0,92,MALAYSIA,77
CBH,Travel Agency,Offline,Comprehensive Plan,0,36,THAILAND,63
ART,Airlines,Online,24 Protect,0,2,PHILIPPINES,48
ART,Airlines,Online,24 Protect,0,2,THAILAND,48
C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,71
C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,45
C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,28
C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,22
C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,60
C2B,Airlines,Online,Bronze Plan,0,179,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,33,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,31,SINGAPORE,56
C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,42
C2B,Airlines,Online,Silver Plan,1,11,SINGAPORE,33
C2B,Airlines,Online,Silver Plan,0,47,SINGAPORE,39
C2B,Airlines,Online,Silver Plan,0,61,SINGAPORE,37
C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,42
C2B,Airlines,Online,Gold Plan,0,26,SINGAPORE,48
C2B,Airlines,Online,Annual Silver Plan,1,365,SINGAPORE,32
C2B,Airlines,Online,Annual Silver Plan,0,374,SINGAPORE,42
C2B,Airlines,Online,Annual Silver Plan,0,386,SINGAPORE,33
C2B,Airlines,Online,Annual Gold Plan,0,369,SINGAPORE,42
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,86,MALAYSIA,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,MALAYSIA,67
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,UNITED STATES,30
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,THAILAND,52
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,60,MALAYSIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,THAILAND,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,MALAYSIA,69
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,UNITED ARAB EMIRATES,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,32,MALAYSIA,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,26,AUSTRALIA,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,100,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,105,UNITED KINGDOM,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,244,THAILAND,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,34,AUSTRALIA,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,56,THAILAND,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,PHILIPPINES,26
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,99,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,INDONESIA,51
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,76,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,202,SPAIN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,103,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,HONG KONG,26
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,108,MYANMAR,29
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,MALAYSIA,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,279,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,1,9,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,INDONESIA,65
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,MALAYSIA,39
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,277,CZECH REPUBLIC,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,107,THAILAND,38
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,61,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,83,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,61,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,UNITED STATES,38
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,NETHERLANDS,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,38,UNITED STATES,42
EPX,Travel Agency,Online,Cancellation Plan,0,12,HONG KONG,51
EPX,Travel Agency,Online,Cancellation Plan,0,6,SINGAPORE,28
EPX,Travel Agency,Online,Cancellation Plan,0,14,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,41,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,56,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,Cancellation Plan,0,7,MACAO,36
EPX,Travel Agency,Online,Cancellation Plan,0,87,UNITED KINGDOM,43
EPX,Travel Agency,Online,Cancellation Plan,0,22,MALAYSIA,45
EPX,Travel Agency,Online,Cancellation Plan,0,24,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,59,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,MALAYSIA,45
EPX,Travel Agency,Online,Cancellation Plan,0,76,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,45,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,83,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,10,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,28,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,276,CROATIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,27,CHINA,49
EPX,Travel Agency,Online,Cancellation Plan,0,28,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,FINLAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,123,MALAYSIA,28
EPX,Travel Agency,Online,Cancellation Plan,0,11,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,11,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,THAILAND,24
EPX,Travel Agency,Online,Cancellation Plan,0,12,AUSTRALIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,54,CANADA,22
EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,"KOREA, REPUBLIC OF",21
EPX,Travel Agency,Online,Cancellation Plan,0,47,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,9,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,277,CANADA,29
EPX,Travel Agency,Online,Cancellation Plan,0,15,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,26,PHILIPPINES,29
EPX,Travel Agency,Online,Cancellation Plan,0,39,INDONESIA,37
EPX,Travel Agency,Online,Cancellation Plan,0,40,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,39,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,81,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,SINGAPORE,45
EPX,Travel Agency,Online,Cancellation Plan,0,8,THAILAND,53
EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,122,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,148,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,VIET NAM,58
EPX,Travel Agency,Online,Cancellation Plan,0,123,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,28,ITALY,36
EPX,Travel Agency,Online,Cancellation Plan,0,32,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,64,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,MALAYSIA,35
EPX,Travel Agency,Online,Cancellation Plan,0,33,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,CAMBODIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,22,SRI LANKA,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,41,CANADA,26
EPX,Travel Agency,Online,Cancellation Plan,0,278,CANADA,32
EPX,Travel Agency,Online,Cancellation Plan,0,9,HONG KONG,61
EPX,Travel Agency,Online,Cancellation Plan,0,25,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,26,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,204,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,112,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,TUNISIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,SINGAPORE,55
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,7,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,HONG KONG,49
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,27,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,54,RUSSIAN FEDERATION,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,AUSTRALIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,13,VIET NAM,39
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,31,UNITED STATES,45
KML,Travel Agency,Online,Value Plan,0,40,INDONESIA,48
KML,Travel Agency,Online,Value Plan,0,38,NETHERLANDS,48
KML,Travel Agency,Online,Value Plan,0,111,GERMANY,48
RAB,Airlines,Online,Value Plan,0,4,BRUNEI DARUSSALAM,52
RAB,Airlines,Online,Value Plan,0,5,BRUNEI DARUSSALAM,38
RAB,Airlines,Online,Value Plan,0,3,BRUNEI DARUSSALAM,39
RAB,Airlines,Online,Value Plan,0,15,BRUNEI DARUSSALAM,45
SSI,Airlines,Online,Ticket Protector,0,78,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,7,INDONESIA,35
JZI,Airlines,Online,Basic Plan,0,97,JAPAN,20
JZI,Airlines,Online,Basic Plan,0,13,MYANMAR,63
JZI,Airlines,Online,Basic Plan,0,13,MYANMAR,60
JZI,Airlines,Online,Basic Plan,0,8,MACAO,57
JZI,Airlines,Online,Basic Plan,0,8,INDONESIA,25
JZI,Airlines,Online,Basic Plan,0,7,THAILAND,35
JZI,Airlines,Online,Basic Plan,0,10,CHINA,42
JZI,Airlines,Online,Basic Plan,0,118,THAILAND,34
JZI,Airlines,Online,Basic Plan,0,39,HONG KONG,68
JZI,Airlines,Online,Basic Plan,0,12,PHILIPPINES,34
JZI,Airlines,Online,Basic Plan,0,12,HONG KONG,43
JZI,Airlines,Online,Basic Plan,0,73,CHINA,41
JZI,Airlines,Online,Basic Plan,0,22,THAILAND,60
JZI,Airlines,Online,Value Plan,0,142,AUSTRALIA,24
JZI,Airlines,Online,Value Plan,0,4,CHINA,47
JZI,Airlines,Online,Value Plan,0,18,UNITED STATES,35
JZI,Airlines,Online,Value Plan,0,15,HONG KONG,44
JZI,Airlines,Online,Value Plan,0,15,HONG KONG,41
ART,Airlines,Online,24 Protect,0,351,PHILIPPINES,48
C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,34
C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,27
C2B,Airlines,Online,Bronze Plan,0,100,SINGAPORE,34
C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,29
C2B,Airlines,Online,Silver Plan,1,16,SINGAPORE,27
C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,38
C2B,Airlines,Online,Silver Plan,0,68,SINGAPORE,47
C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,27
C2B,Airlines,Online,Silver Plan,0,23,SINGAPORE,29
C2B,Airlines,Online,Silver Plan,0,26,SINGAPORE,30
C2B,Airlines,Online,Annual Gold Plan,0,368,SINGAPORE,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,163,GREECE,29
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,MALAYSIA,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,UNITED STATES,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,12,THAILAND,38
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,UNITED STATES,52
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,197,FRANCE,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,53,UNITED STATES,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,31,UNITED KINGDOM,46
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,UNITED STATES,53
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,95,THAILAND,60
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,MALAYSIA,35
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,125,NORWAY,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,AUSTRALIA,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,UNITED STATES,55
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,UNITED STATES,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,26,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,51,INDONESIA,54
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,NETHERLANDS,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,HONG KONG,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,73,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,73,HONG KONG,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,1,56,GERMANY,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,MYANMAR,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,CANADA,58
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,63,NEW ZEALAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,MYANMAR,39
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,50,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,THAILAND,65
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,NEW ZEALAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,44,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,CAMBODIA,22
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,44,UNITED STATES,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,71,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,20,FRANCE,36
EPX,Travel Agency,Online,Cancellation Plan,0,50,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,MALAYSIA,26
EPX,Travel Agency,Online,Cancellation Plan,0,278,CANADA,31
EPX,Travel Agency,Online,Cancellation Plan,0,13,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,MALAYSIA,28
EPX,Travel Agency,Online,Cancellation Plan,0,12,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,UNITED STATES,38
EPX,Travel Agency,Online,Cancellation Plan,0,34,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,52
EPX,Travel Agency,Online,Cancellation Plan,0,25,UNITED STATES,32
EPX,Travel Agency,Online,Cancellation Plan,0,1,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,34,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,INDIA,67
EPX,Travel Agency,Online,Cancellation Plan,0,82,"TAIWAN, PROVINCE OF CHINA",37
EPX,Travel Agency,Online,Cancellation Plan,0,27,MALAYSIA,33
EPX,Travel Agency,Online,Cancellation Plan,0,51,NEW ZEALAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,THAILAND,30
EPX,Travel Agency,Online,Cancellation Plan,0,23,MALAYSIA,33
EPX,Travel Agency,Online,Cancellation Plan,0,31,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,SINGAPORE,26
EPX,Travel Agency,Online,Cancellation Plan,0,26,SINGAPORE,43
EPX,Travel Agency,Online,Cancellation Plan,0,26,MALAYSIA,25
EPX,Travel Agency,Online,Cancellation Plan,0,13,MALAYSIA,51
EPX,Travel Agency,Online,Cancellation Plan,0,90,INDONESIA,28
EPX,Travel Agency,Online,Cancellation Plan,0,45,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,AUSTRALIA,61
EPX,Travel Agency,Online,Cancellation Plan,0,59,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,107,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,7,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,INDONESIA,45
EPX,Travel Agency,Online,Cancellation Plan,0,18,BELGIUM,36
EPX,Travel Agency,Online,Cancellation Plan,0,59,NETHERLANDS,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,INDONESIA,61
EPX,Travel Agency,Online,Cancellation Plan,0,9,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,IRELAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,277,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,20,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,277,SWITZERLAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,72,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,HONG KONG,59
EPX,Travel Agency,Online,Cancellation Plan,0,10,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,50,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,"KOREA, REPUBLIC OF",23
EPX,Travel Agency,Online,Cancellation Plan,0,39,IRELAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,39,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,UNITED STATES,26
EPX,Travel Agency,Online,Cancellation Plan,0,27,JAPAN,27
EPX,Travel Agency,Online,Cancellation Plan,0,4,SINGAPORE,28
EPX,Travel Agency,Online,Cancellation Plan,0,20,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,53,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,INDONESIA,53
EPX,Travel Agency,Online,Cancellation Plan,0,23,AUSTRALIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,32,AUSTRALIA,36
